source,target,x,y,slat,slng,tlat,tlng,label,mid_x,mid_y
560,2686,10.39400493,62.26995386,28.016323,120.703784,28.0508,120.683,-1,28.035213041284393,120.68631727293578
227,2085,-18.49937428,-54.11657304,28.05333,120.63083,28.04973,120.58807,-1,28.044052805114628,120.59764638977073
1911,2796,36.44906453,20.67931216,27.97773,120.72673,27.97189,120.75195,-1,27.9832064862249,120.73087542814596
58,883,31.24242503,35.30980768,27.97969,120.74181,27.99238,120.73064,-1,27.9832064862249,120.73087542814596
2142,2282,19.62834018,25.47148872,27.98684,120.71242,27.99125,120.69051,-1,27.997167498855806,120.6965559652936
1839,2392,34.88040066,15.9652864,27.97706,120.75192,28.00878,120.68835,-1,27.9832064862249,120.73087542814596
422,1472,7.318746082,37.01789245,28.00525,120.70299,27.99188,120.69412,-1,27.997167498855806,120.6965559652936
1736,2150,-35.80369405,-30.83913419,28.029592,120.6244,27.99711,120.58895,-1,28.021301319444447,120.60475608333334
9,1184,-0.489222921,-14.94877793,27.99378,120.6501,27.982012,120.645724,-1,27.990803190363362,120.65275680331753
682,2053,-53.82222892,-0.064251763,28.0412,120.629,28.01003,120.63016,-1,28.02620499278847,120.62795083653852
415,2614,-29.24797751,-8.888439413,28.01975,120.65219,28.01688,120.6293,-1,28.013442647701144,120.63344099195398
1211,1342,7.44093947,32.20897194,28.00477,120.69408,28.00491,120.67627,-1,27.997167498855806,120.6965559652936
1699,2298,15.26753298,8.957977762,27.97659,120.67899,27.92952,120.68107,-1,27.94376377530121,120.6807762915662
1104,2190,-0.273671136,22.28991832,27.99923,120.67458,27.98235,120.67423,-1,27.98019494043322,120.67445415667837
1503,1708,-14.77109004,-32.5361516,28.0363,120.5857,28.02381,120.59717,-1,28.02754658695652,120.5927625666996
57,1424,-19.44386253,-16.99336391,28.00954,120.61511,28.02108,120.60101,-1,28.016462121890555,120.61551500621884
1950,2516,33.29498614,32.38300137,27.99139,120.71952,27.97841,120.73883,-1,27.9832064862249,120.73087542814596
2,669,-21.06654084,-4.774453123,28.00506,120.63866,28.01255,120.63174,-1,28.013442647701144,120.63344099195398
1547,1899,-37.8035591,-45.54165497,28.07752,120.5896,28.06248,120.60338,-1,28.06240307891061,120.60650673393843
438,1273,-54.93966438,-28.29225174,28.03933,120.62364,28.02347,120.61544,-1,28.032579904438965,120.61508961282372
1021,1895,28.68805178,6.678805573,27.96668,120.62461,27.96905,120.70307,-1,27.96699476190476,120.6724080952381
347,2793,36.89393413,37.09314562,27.98785,120.71681,27.96841,120.73048,-1,27.9832064862249,120.73087542814596
1071,1794,29.9136432,-21.54885433,27.92798,120.69488,27.94302,120.67619,-1,27.94376377530121,120.6807762915662
280,814,-36.47133471,-47.18840409,28.07993,120.58958,28.06065,120.61145,-1,28.06240307891061,120.60650673393843
1376,1678,24.29330133,43.4072179,27.99176,120.72451,27.99551,120.70595,-1,27.997167498855806,120.6965559652936
534,2418,23.71677336,-16.19727479,27.93767,120.66978,27.93672,120.67951,-1,27.94376377530121,120.6807762915662
281,321,71.97274235,-7.338694196,27.94397,120.77876,27.941,120.76821,-1,27.95000695011086,120.78102508758309
850,1255,0.54106181,18.90877463,27.99186,120.67498,27.9997,120.67055,-1,28.002290893566702,120.6712867918639
293,408,-53.90359798,-1.346636627,28.02476,120.635142,28.05042,120.6339,-1,28.02646435607571,120.64822032843621
529,1939,-7.966153377,32.36799051,28.01174,120.68077,28.00197,120.68016,-1,28.002290893566702,120.6712867918639
1133,1852,41.37302475,20.11187916,27.97533,120.72453,27.96059,120.7497,-1,27.9832064862249,120.73087542814596
883,1427,30.16807426,34.93148831,27.99238,120.73064,27.98011,120.74983,-1,27.9832064862249,120.73087542814596
1742,2321,5.136714728,33.93288532,28.010383,120.6909,28.00217,120.69033,-1,27.997167498855806,120.6965559652936
2279,2841,24.14369452,44.83036963,27.98388,120.70501,28.000286,120.70749,-1,27.997167498855806,120.6965559652936
450,2668,20.36388048,-44.07703571,27.96474,120.57156,27.94903,120.59549,-1,27.963814004726906,120.59917123319326
604,2150,-16.34568889,-26.6816509,28.015777,120.594444,27.99711,120.58895,-1,28.00422358593749,120.59381447265628
1926,2236,-4.166432615,23.48844822,28.01239,120.67322,27.9946,120.674,-1,28.002290893566702,120.6712867918639
135,609,-33.27592521,-17.59390688,27.9974,120.622,28.02096,120.62016,-1,28.016462121890555,120.61551500621884
154,1683,8.803414822,-34.20946391,27.9473,120.56566,27.95708,120.67304,-1,27.957504975000006,120.62837827500002
1679,2279,28.55699703,47.32811517,27.99338,120.70875,27.98388,120.70501,-1,27.997167498855806,120.6965559652936
42,2089,-8.940777535,6.894100675,28.0014,120.65569,27.970224,120.651685,-1,27.990803190363362,120.65275680331753
797,912,35.76046984,41.68592281,27.97373,120.74409,27.98324,120.72334,-1,27.9832064862249,120.73087542814596
257,695,-34.28124195,-47.27053211,28.076984,120.602335,28.054694,120.586916,-1,28.06240307891061,120.60650673393843
2123,2405,29.32283786,-35.14573856,27.92383,120.67387,27.96984,120.68551,-1,27.94376377530121,120.6807762915662
61,1790,-3.980439395,33.16185352,28.00969,120.67408,28.00243,120.67766,-1,28.002290893566702,120.6712867918639
468,1823,-11.89454732,-51.0795068,28.02464,120.59155,28.037123,120.578514,-1,28.02754658695652,120.5927625666996
556,2801,-23.54722906,11.24803892,27.99014,120.62903,28.01569,120.65545,-1,27.994554579966323,120.63662441498319
211,2290,-9.051034386,-30.50873352,28.01211,120.58988,28.01109,120.5954,-1,28.02754658695652,120.5927625666996
306,823,21.25754055,-13.04643,27.93177,120.67802,27.9511,120.66043,-1,27.94376377530121,120.6807762915662
961,1823,-29.02712584,-55.68316695,28.06451,120.58223,28.037123,120.578514,-1,28.055907617021266,120.58436497517738
2366,2756,1.754693182,43.85784627,27.97973,120.67677,27.98645,120.68772,-1,27.98019494043322,120.67445415667837
599,1718,22.6412967,26.13266192,27.97321,120.72684,28.001831,120.717278,-1,27.9832064862249,120.73087542814596
738,870,37.93296391,13.28842624,27.9652,120.81554,27.99111,120.78113,-1,27.95000695011086,120.78102508758309
171,584,-7.25581433,-12.16650398,28.00072,120.63977,27.99383,120.62841,-1,27.994554579966323,120.63662441498319
695,1737,-22.45492556,-58.66469573,28.054694,120.586916,28.03968,120.57291,-1,28.044052805114628,120.59764638977073
935,1699,17.00179721,12.00738939,27.97987,120.68111,27.97659,120.67899,-1,27.98019494043322,120.67445415667837
490,2168,-14.89889424,-11.48319095,28.00307,120.6298,28.02265,120.60445,-1,28.019566281250004,120.62762658333332
1100,1416,-35.2672347,17.68882661,28.00741,120.61911,28.01137,120.64581,-1,28.013442647701144,120.63344099195398
1806,1845,42.08287994,15.94161739,27.971111,120.759166,27.99406,120.72557,-1,27.9832064862249,120.73087542814596
1599,1667,14.49374138,-40.892599,27.955208,120.625696,27.93583,120.61337,-1,27.963814004726906,120.59917123319326
872,1103,-1.892087767,-16.6139114,27.98477,120.64882,27.97694,120.62826,-1,27.974714922237407,120.64213955798085
269,2891,34.92987924,10.32654283,27.96807,120.80604,27.99425,120.83053,-1,27.982171395833337,120.81685153125
2746,2847,-19.77796211,-46.52150524,28.03863,120.61579,28.041041,120.588459,-1,28.044052805114628,120.59764638977073
584,705,-12.56440408,-8.054267059,27.99383,120.62841,28.00227,120.63088,-1,27.994554579966323,120.63662441498319
669,1605,-47.17897827,5.293369743,28.01255,120.63174,28.01353,120.6398,-1,28.013442647701144,120.63344099195398
1448,1519,33.03315522,20.52884831,27.99567,120.715,27.97433,120.75966,-1,27.9832064862249,120.73087542814596
331,1432,-41.73780256,-5.847590886,28.03958,120.62042,28.00892,120.62295,-1,28.02620499278847,120.62795083653852
97,328,-21.4951232,34.49428724,28.02629,120.6698,28.05929,120.65781,-1,28.02646435607571,120.64822032843621
130,2357,32.47245995,-45.06312709,27.90369,120.65562,27.92044,120.6689,-1,27.910377117283947,120.66762170576135
1351,2860,-41.70158035,-27.0619412,28.04387,120.63355,28.0702,120.62208,-1,28.06240307891061,120.60650673393843
2012,2198,-33.29230124,-5.11457589,28.02392,120.644412,28.01139,120.622331,-1,28.013442647701144,120.63344099195398
900,2007,42.78403319,12.4991425,28.00452,120.76393,27.99715,120.77526,-1,27.9832064862249,120.73087542814596
159,1284,32.82814524,-2.189750927,27.94833,120.66804,27.94439,120.71319,-1,27.962562888998033,120.69584413064827
1503,2746,-36.03238583,-30.62949515,28.0363,120.5857,28.03863,120.61579,-1,28.044052805114628,120.59764638977073
633,2481,18.16609236,29.51170704,27.98491,120.70392,27.97265,120.66766,-1,27.98019494043322,120.67445415667837
365,1081,-15.22261486,40.31005435,27.98328,120.65734,27.997963,120.659738,-1,27.990803190363362,120.65275680331753
912,2796,37.34647771,20.16863402,27.98324,120.72334,27.97189,120.75195,-1,27.9832064862249,120.73087542814596
865,2847,-36.81728981,-39.25072577,28.0464,120.604,28.041041,120.588459,-1,28.044052805114628,120.59764638977073
1378,2173,38.17272336,29.8946616,27.9833,120.74401,28.01765,120.74361,-1,27.9832064862249,120.73087542814596
688,2471,-5.780516142,25.94481807,28.008405,120.68283,28.00877,120.66836,-1,28.002290893566702,120.6712867918639
1008,1650,-51.96689102,-2.765001752,28.06212,120.60705,28.020022,120.631375,-1,28.02620499278847,120.62795083653852
1254,1699,15.59361698,6.231662353,27.97964,120.68734,27.97659,120.67899,-1,27.98019494043322,120.67445415667837
422,2901,28.23489723,6.371269812,28.00525,120.70299,27.97339,120.7071,-1,27.9832064862249,120.73087542814596
746,2564,28.85289518,-3.133997693,27.94545,120.66986,27.96169,120.70433,-1,27.962562888998033,120.69584413064827
467,2787,5.943816131,41.70827697,28.012398,120.68848,28.00461,120.6752,-1,27.997167498855806,120.6965559652936
1923,2428,-9.5512996,-11.745104,27.99631,120.64437,27.98819,120.6531,-1,27.990803190363362,120.65275680331753
870,1440,61.95789037,-2.578101595,27.99111,120.78113,27.92653,120.78661,-1,27.95000695011086,120.78102508758309
439,2614,-28.77176651,-9.559035039,28.02332,120.64816,28.01688,120.6293,-1,28.013442647701144,120.63344099195398
2185,2531,0.627617405,-13.59884148,27.97251,120.60263,27.99591,120.64416,-1,27.994554579966323,120.63662441498319
698,1008,-45.26492641,-46.46684144,28.07126,120.60869,28.06212,120.60705,-1,28.06240307891061,120.60650673393843
775,2331,31.4677279,-38.09409715,27.9189,120.64478,27.92645,120.67635,-1,27.910377117283947,120.66762170576135
1977,2428,2.399678102,22.57297924,27.99753,120.67522,27.98819,120.6531,-1,27.98019494043322,120.67445415667837
2519,2848,17.60060541,1.559680815,27.99715,120.70087,27.965369,120.686131,-1,27.976299458955218,120.69459687686565
27,143,12.67865399,45.25467493,28.00949,120.71444,28.04546,120.65895,-1,28.035213041284393,120.68631727293578
1289,2542,-19.97723138,5.369745344,28.0114,120.65314,28.01903,120.61189,-1,28.019566281250004,120.62762658333332
1428,1432,-50.92442453,-4.421248737,28.02259,120.62662,28.00892,120.62295,-1,28.02620499278847,120.62795083653852
1794,1895,28.47035063,-3.574483825,27.94302,120.67619,27.96905,120.70307,-1,27.962562888998033,120.69584413064827
1981,2542,-35.06336419,-32.35125303,28.04382,120.61146,28.01903,120.61189,-1,28.032579904438965,120.61508961282372
1622,2392,-4.438700698,54.24636079,28.00126,120.6875,28.00878,120.68835,-1,27.997167498855806,120.6965559652936
803,2581,-45.60801047,15.66400749,28.02715,120.65114,28.020019,120.648575,-1,28.02646435607571,120.64822032843621
956,2539,11.18084129,-22.11963405,27.97159,120.65547,27.97231,120.62724,-1,27.974714922237407,120.64213955798085
259,936,-54.15753548,-3.003655971,28.05022,120.66531,28.02145,120.63334,-1,28.02646435607571,120.64822032843621
2441,2624,30.78493092,25.52354209,27.98416,120.72974,27.97603,120.71773,-1,27.9832064862249,120.73087542814596
1082,1089,-30.24972381,7.786004987,28.016688,120.655528,28.02804,120.57818,-1,28.026435845454554,120.61261207272723
846,1651,37.3067381,15.98633644,28.00453,120.74869,27.97707,120.74717,-1,27.9832064862249,120.73087542814596
1428,2614,-50.50636033,-6.715528055,28.02259,120.62662,28.01688,120.6293,-1,28.02620499278847,120.62795083653852
761,1711,-39.2817149,-0.454130823,28.02569,120.64175,28.06516,120.64246,-1,28.02646435607571,120.64822032843621
1111,1164,-37.49192127,-9.865518339,28.02502,120.63963,28.04057,120.64705,-1,28.02646435607571,120.64822032843621
616,906,-0.196634695,42.74855387,27.98866,120.6816,28.01211,120.69386,-1,27.997167498855806,120.6965559652936
904,2392,-7.230184271,55.31942799,28.006121,120.686436,28.00878,120.68835,-1,27.997167498855806,120.6965559652936
42,1134,-10.06544754,2.635769804,28.0014,120.65569,27.99644,120.63354,-1,27.994554579966323,120.63662441498319
80,936,-51.22484579,-5.299234164,28.01143,120.62756,28.02145,120.63334,-1,28.013442647701144,120.63344099195398
237,949,-24.97771519,-51.21215618,28.023421,120.592786,28.042263,120.582178,-1,28.02754658695652,120.5927625666996
566,595,-8.422197364,33.27465017,28.0085,120.68531,28.01681,120.67808,-1,28.002290893566702,120.6712867918639
1498,1589,33.33520576,15.03282914,28.02468,120.77976,28.02956,120.75507,-1,28.02407278070176,120.76344128508772
482,1365,37.34968368,27.65614617,27.97359,120.74776,27.982061,120.727042,-1,27.9832064862249,120.73087542814596
1170,1510,-36.09748426,-4.340650464,28.023333,120.636389,28.023269,120.632426,-1,28.02646435607571,120.64822032843621
1605,2180,-25.18140649,0.200656404,28.01353,120.6398,27.98333,120.65125,-1,27.990803190363362,120.65275680331753
2229,2539,-8.258720493,7.31821,27.99852,120.65649,27.97231,120.62724,-1,27.994554579966323,120.63662441498319
41,1684,9.915104655,-41.94582222,27.95746,120.61208,27.98796,120.61592,-1,27.963814004726906,120.59917123319326
273,1111,-34.88727974,0.253802474,28.02613,120.64691,28.02502,120.63963,-1,28.02646435607571,120.64822032843621
2621,2792,-13.24361648,29.88641152,28.01036,120.67777,28.02302,120.66759,-1,28.002290893566702,120.6712867918639
1496,1860,23.35197184,7.788291671,27.97767,120.70127,27.97729,120.68651,-1,27.98019494043322,120.67445415667837
1398,1610,-40.54612242,-33.85541581,28.02438,120.60303,28.05249,120.60567,-1,28.032579904438965,120.61508961282372
633,1187,26.05735927,45.21386483,27.98491,120.70392,27.96331,120.66311,-1,27.98019494043322,120.67445415667837
720,912,44.22361853,32.50759001,27.97976,120.74186,27.98324,120.72334,-1,27.9832064862249,120.73087542814596
1376,1747,41.08195502,41.62126934,27.99176,120.72451,27.978667,120.735061,-1,27.9832064862249,120.73087542814596
2592,2793,56.59123043,-4.851496147,27.93254,120.82423,27.96841,120.73048,-1,27.95000695011086,120.78102508758309
912,2248,16.60379054,3.131164406,27.98324,120.72334,27.97512,120.69186,-1,27.976299458955218,120.69459687686565
279,1022,34.19328342,33.39803619,27.98465,120.73383,27.99539,120.7173,-1,27.9832064862249,120.73087542814596
2496,2933,46.34749869,1.467844987,27.94412,120.76969,27.93377,120.80323,-1,27.95000695011086,120.78102508758309
450,1965,19.08635391,-45.98625233,27.96474,120.57156,27.94943,120.58007,-1,27.963814004726906,120.59917123319326
912,1682,37.05466954,34.59728411,27.98324,120.72334,27.96568,120.73665,-1,27.9832064862249,120.73087542814596
2507,2622,-23.96902883,36.37734807,28.02519,120.66642,28.0547,120.64565,-1,28.02646435607571,120.64822032843621
90,2496,46.53195442,7.487617125,27.96939,120.78179,27.94412,120.76969,-1,27.95000695011086,120.78102508758309
1127,2281,-10.07048186,-4.807938293,28.01,120.62972,28.00143,120.63625,-1,28.013442647701144,120.63344099195398
623,2405,26.42169851,-1.587502674,27.94373,120.68649,27.96984,120.68551,-1,27.94376377530121,120.6807762915662
257,1736,-51.59764568,-28.68239288,28.076984,120.602335,28.029592,120.6244,-1,28.06240307891061,120.60650673393843
669,1015,-25.88060638,-10.57280213,28.01255,120.63174,28.02245,120.61239,-1,28.016462121890555,120.61551500621884
636,2822,28.03027562,27.89687171,27.98612,120.70958,27.97743,120.73394,-1,27.9832064862249,120.73087542814596
859,1391,27.69877864,-0.872470878,27.95386,120.68203,27.95467,120.69939,-1,27.962562888998033,120.69584413064827
1391,2159,39.40103983,-15.8188039,27.95467,120.69939,27.9283,120.69546,-1,27.94569042978723,120.70458875957449
510,1899,-32.97219848,-39.26330334,28.04567,120.60077,28.06248,120.60338,-1,28.044052805114628,120.59764638977073
972,1563,32.0560493,-19.38942675,27.94366,120.68317,27.92204,120.69661,-1,27.94376377530121,120.6807762915662
876,2899,-30.98235484,-2.086759972,28.01851,120.63892,28.02802,120.65472,-1,28.02646435607571,120.64822032843621
2116,2594,-38.46578725,-50.1147955,28.04925,120.60197,28.08581,120.59066,-1,28.06240307891061,120.60650673393843
935,2353,21.15901203,10.18751196,27.97987,120.68111,27.973777,120.682079,-1,27.98019494043322,120.67445415667837
515,1184,10.41879704,-22.098038,27.96781,120.62801,27.982012,120.645724,-1,27.974714922237407,120.64213955798085
1233,2372,-14.26858683,-32.23269281,28.01428,120.58353,28.023805,120.597166,-1,28.02754658695652,120.5927625666996
48,2200,-38.08637306,5.959307295,28.01947,120.67661,28.03746,120.65611,-1,28.02646435607571,120.64822032843621
1911,2937,40.07172991,37.45754392,27.97773,120.72673,27.97398,120.7324,-1,27.9832064862249,120.73087542814596
2323,2890,-59.61215276,4.709289749,28.02463,120.6447,28.02424,120.6348,-1,28.02646435607571,120.64822032843621
2061,2353,1.553225317,42.29860975,27.98839,120.68338,27.973777,120.682079,-1,27.98019494043322,120.67445415667837
1428,2840,-54.16186681,-5.408859305,28.02259,120.62662,28.04323,120.58656,-1,28.044052805114628,120.59764638977073
509,692,1.365318927,-3.391246479,28.01374,120.68025,28.00622,120.6991,-1,28.01665533166333,120.68395215130259
1106,1198,-23.25327866,-36.05949898,28.02311,120.59937,28.0332,120.591,-1,28.02754658695652,120.5927625666996
1284,2123,34.25407714,-1.709785145,27.94439,120.71319,27.92383,120.67387,-1,27.94569042978723,120.70458875957449
1981,2188,-42.22953117,-5.24041415,28.04382,120.61146,28.02031,120.62527,-1,28.02620499278847,120.62795083653852
